snapshot_date,commence_time,home_team,away_team,market,player,selection,line,american_odds,book,model_probability,edge,calibrated_probability,calibrated_edge,gates_in_force,settled_at,outcome,actual,profit_units
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_team_total,,home_under,31.5,-475,draftkings,0.7972936620337101,-0.028793294488029,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,13.0,0.21052631578947367
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_team_total,,home_over,32.5,380,draftkings,0.1916682821056353,-0.0166650512276979,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,13.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_team_total,,home_under,32.5,-525,draftkings,0.8083317178943646,-0.0316682821056353,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,13.0,0.19047619047619047
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_team_total,,home_over,33.5,450,draftkings,0.1767280486385049,-0.0050901331796768,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,13.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_team_total,,home_under,33.5,-650,draftkings,0.8232719513614951,-0.0433947153051715,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,won,13.0,0.15384615384615385
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,23.5,-10000,draftkings,0.923826205275014,-0.0662728046259759,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,24.5,-10000,draftkings,0.9129971188626738,-0.0771018910383163,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,25.5,-7000,draftkings,0.904358964810671,-0.0815565281470754,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,26.5,-4000,draftkings,0.8866508680071858,-0.0889588880903751,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,27.5,-2500,draftkings,0.8662376080359817,-0.0953008535024798,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,28.5,-2100,draftkings,0.855436234894744,-0.0991092196507106,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,29.5,-1460,draftkings,0.837245613363048,-0.0986518225343878,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,30.5,-1100,draftkings,0.8095071203955945,-0.1071595462710721,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,31.5,-920,draftkings,0.7917010554166499,-0.1102597288970755,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,32.5,-790,draftkings,0.7741776892793575,-0.1134627601588447,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,33.5,-591,draftkings,0.745655211237345,-0.1096269884732193,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,34.5,-514,draftkings,0.7170498930915649,-0.1200836573970345,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,35.5,-439,draftkings,0.698907569206589,-0.1155636738360825,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,36.5,-369,draftkings,0.6714296224886255,-0.1153507613066836,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,37.5,-303,draftkings,0.6358067620448349,-0.1160542801387879,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,38.5,-272,draftkings,0.6124838230816925,-0.1186989726172322,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,39.5,-235,draftkings,0.5880713771881446,-0.1134211601252882,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,40.5,-203,draftkings,0.5525195643494892,-0.1174474323501807,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,41.5,-172,draftkings,0.521243320116024,-0.1111096210604465,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,42.5,-156,draftkings,0.4992333247655507,-0.1101416752344492,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,43.5,-132,draftkings,0.468899554205281,-0.1000659630360983,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,45.5,-102,draftkings,0.4098912745275834,-0.0950592205219215,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,46.5,109,draftkings,0.3853965234656269,-0.0930723760559041,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,47.5,129,draftkings,0.3525535328396767,-0.0841276898677468,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,48.5,144,draftkings,0.3253447925932046,-0.0844912729805659,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,49.5,161,draftkings,0.3056755446413031,-0.0774662178108042,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,50.5,180,draftkings,0.2795948401654766,-0.0775480169773805,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,51.5,210,draftkings,0.2517677161750707,-0.0708129289862195,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,52.5,230,draftkings,0.2335113035291568,-0.0695189995011461,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,53.5,261,draftkings,0.2150008184605114,-0.0620074917887961,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,54.5,292,draftkings,0.1910136256122092,-0.0640884152041173,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,55.5,338,draftkings,0.1725984971130378,-0.0557120051700672,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,56.5,370,draftkings,0.1590660118937743,-0.0536999455530341,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
2026-09-09,2026-09-10T00:20:00Z,Seattle Seahawks,New England Patriots,alternate_total_points,,over,57.5,426,draftkings,0.1416084312829683,-0.0485056371580962,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.,2026-09-10T13:08:06.703672+00:00,lost,23.0,-1.0
